date,close
09-01-2017,"8,236.05"
10-01-2017,"8,288.60"
11-01-2017,"8,380.65"
12-01-2017,"8,407.20"
13-01-2017,"8,400.35"
16-01-2017,"8,412.80"
17-01-2017,"8,398.00"
18-01-2017,"8,417.00"
19-01-2017,"8,435.10"
20-01-2017,"8,349.35"
23-01-2017,"8,391.50"
24-01-2017,"8,475.80"
25-01-2017,"8,602.75"
27-01-2017,"8,641.25"
30-01-2017,"8,632.75"
31-01-2017,"8,561.30"
01-02-2017,"8,716.40"
02-02-2017,"8,734.25"
03-02-2017,"8,740.95"
06-02-2017,"8,801.05"
07-02-2017,"8,768.30"
08-02-2017,"8,769.05"
09-02-2017,"8,778.40"
10-02-2017,"8,793.55"
13-02-2017,"8,805.05"
14-02-2017,"8,792.30"
15-02-2017,"8,724.70"
16-02-2017,"8,778.00"
17-02-2017,"8,821.70"
20-02-2017,"8,879.20"
21-02-2017,"8,907.85"
22-02-2017,"8,926.90"
23-02-2017,"8,939.50"
27-02-2017,"8,896.70"
28-02-2017,"8,879.60"
01-03-2017,"8,945.80"
02-03-2017,"8,899.75"
03-03-2017,"8,897.55"
06-03-2017,"8,963.45"
07-03-2017,"8,946.90"
08-03-2017,"8,924.30"
09-03-2017,"8,927.00"
10-03-2017,"8,934.55"
14-03-2017,"9,087.00"
15-03-2017,"9,084.80"
16-03-2017,"9,153.70"
17-03-2017,"9,160.05"
20-03-2017,"9,126.85"
21-03-2017,"9,121.50"
22-03-2017,"9,030.45"
23-03-2017,"9,086.30"
24-03-2017,"9,108.00"
27-03-2017,"9,045.20"
28-03-2017,"9,100.80"
29-03-2017,"9,143.80"
30-03-2017,"9,173.75"
31-03-2017,"9,173.75"
03-04-2017,"9,237.85"
05-04-2017,"9,265.15"
06-04-2017,"9,261.95"
07-04-2017,"9,198.30"
10-04-2017,"9,181.45"
11-04-2017,"9,237.00"
12-04-2017,"9,203.45"
13-04-2017,"9,150.80"
17-04-2017,"9,139.30"
18-04-2017,"9,105.15"
19-04-2017,"9,103.50"
20-04-2017,"9,136.40"
21-04-2017,"9,119.40"
24-04-2017,"9,217.95"
25-04-2017,"9,306.60"
26-04-2017,"9,351.85"
27-04-2017,"9,342.15"
28-04-2017,"9,304.05"
02-05-2017,"9,313.80"
03-05-2017,"9,311.95"
04-05-2017,"9,359.90"
05-05-2017,"9,285.30"
08-05-2017,"9,314.05"
09-05-2017,"9,316.85"
10-05-2017,"9,407.30"
11-05-2017,"9,422.40"
12-05-2017,"9,400.90"
15-05-2017,"9,445.40"
16-05-2017,"9,512.25"
17-05-2017,"9,525.75"
18-05-2017,"9,429.45"
19-05-2017,"9,427.90"
22-05-2017,"9,438.25"
23-05-2017,"9,386.15"
24-05-2017,"9,360.55"
25-05-2017,"9,509.75"
26-05-2017,"9,595.10"
29-05-2017,"9,604.90"
30-05-2017,"9,624.55"
31-05-2017,"9,621.25"
01-06-2017,"9,616.10"
02-06-2017,"9,653.50"
05-06-2017,"9,675.10"
06-06-2017,"9,637.15"
07-06-2017,"9,663.90"
08-06-2017,"9,647.25"
09-06-2017,"9,668.25"
12-06-2017,"9,616.40"
13-06-2017,"9,606.90"
14-06-2017,"9,618.15"
15-06-2017,"9,578.05"
16-06-2017,"9,588.05"
19-06-2017,"9,657.55"
20-06-2017,"9,653.50"
21-06-2017,"9,633.60"
22-06-2017,"9,630.00"
23-06-2017,"9,574.95"
27-06-2017,"9,511.40"
28-06-2017,"9,491.25"
29-06-2017,"9,504.10"
30-06-2017,"9,520.90"
03-07-2017,"9,615.00"
04-07-2017,"9,613.30"
05-07-2017,"9,637.60"
06-07-2017,"9,674.55"
07-07-2017,"9,665.80"
10-07-2017,"9,771.05"
11-07-2017,"9,786.05"
12-07-2017,"9,816.10"
13-07-2017,"9,891.70"
14-07-2017,"9,886.35"
17-07-2017,"9,915.95"
18-07-2017,"9,827.15"
19-07-2017,"9,899.60"
20-07-2017,"9,873.30"
21-07-2017,"9,915.25"
24-07-2017,"9,966.40"
25-07-2017,"9,964.55"
26-07-2017,"10,020.65"
27-07-2017,"10,020.55"
28-07-2017,"10,014.50"
31-07-2017,"10,077.10"
01-08-2017,"10,114.65"
02-08-2017,"10,081.50"
03-08-2017,"10,013.65"
04-08-2017,"10,066.40"
07-08-2017,"10,057.40"
08-08-2017,"9,978.55"
09-08-2017,"9,908.05"
10-08-2017,"9,820.25"
11-08-2017,"9,710.80"
14-08-2017,"9,794.15"
16-08-2017,"9,897.30"
17-08-2017,"9,904.15"
18-08-2017,"9,837.40"
21-08-2017,"9,754.35"
22-08-2017,"9,765.55"
23-08-2017,"9,852.50"
24-08-2017,"9,857.05"
28-08-2017,"9,912.80"
29-08-2017,"9,796.05"
30-08-2017,"9,884.40"
31-08-2017,"9,917.90"
01-09-2017,"9,974.40"
04-09-2017,"9,912.85"
05-09-2017,"9,952.20"
06-09-2017,"9,916.20"
07-09-2017,"9,929.90"
08-09-2017,"9,934.80"
11-09-2017,"10,006.05"
12-09-2017,"10,093.05"
13-09-2017,"10,079.30"
14-09-2017,"10,086.60"
15-09-2017,"10,085.40"
18-09-2017,"10,153.10"
19-09-2017,"10,147.55"
20-09-2017,"10,141.15"
21-09-2017,"10,121.90"
22-09-2017,"9,964.40"
25-09-2017,"9,872.60"
26-09-2017,"9,871.50"
27-09-2017,"9,735.75"
28-09-2017,"9,768.95"
29-09-2017,"9,788.60"
03-10-2017,"9,859.50"
04-10-2017,"9,914.90"
05-10-2017,"9,888.70"
06-10-2017,"9,979.70"
09-10-2017,"9,988.75"
10-10-2017,"10,016.95"
11-10-2017,"9,984.80"
12-10-2017,"10,096.40"
13-10-2017,"10,167.45"
16-10-2017,"10,230.85"
17-10-2017,"10,234.45"
18-10-2017,"10,210.85"
19-10-2017,"10,146.55"
23-10-2017,"10,184.85"
24-10-2017,"10,207.70"
25-10-2017,"10,295.35"
26-10-2017,"10,343.80"
27-10-2017,"10,323.05"
30-10-2017,"10,363.65"
31-10-2017,"10,335.30"
01-11-2017,"10,440.50"
02-11-2017,"10,423.80"
03-11-2017,"10,452.50"
06-11-2017,"10,451.80"
07-11-2017,"10,350.15"
08-11-2017,"10,303.15"
09-11-2017,"10,308.95"
10-11-2017,"10,321.75"
13-11-2017,"10,224.95"
14-11-2017,"10,186.60"
15-11-2017,"10,118.05"
16-11-2017,"10,214.75"
17-11-2017,"10,283.60"
20-11-2017,"10,298.75"
21-11-2017,"10,326.90"
22-11-2017,"10,342.30"
23-11-2017,"10,348.75"
24-11-2017,"10,389.70"
27-11-2017,"10,399.55"
28-11-2017,"10,370.25"
29-11-2017,"10,361.30"
30-11-2017,"10,226.55"
01-12-2017,"10,121.80"
04-12-2017,"10,127.75"
05-12-2017,"10,118.25"
06-12-2017,"10,044.10"
07-12-2017,"10,166.70"
08-12-2017,"10,265.65"
11-12-2017,"10,322.25"
12-12-2017,"10,240.15"
13-12-2017,"10,192.95"
14-12-2017,"10,252.10"
15-12-2017,"10,333.25"
18-12-2017,"10,388.75"
19-12-2017,"10,463.20"
20-12-2017,"10,444.20"
21-12-2017,"10,440.30"
22-12-2017,"10,493.00"
26-12-2017,"10,531.50"
27-12-2017,"10,490.75"
28-12-2017,"10,477.90"
29-12-2017,"10,530.70"
01-01-2018,"10,435.55"
02-01-2018,"10,442.20"
03-01-2018,"10,443.20"
04-01-2018,"10,504.80"
05-01-2018,"10,558.85"
08-01-2018,"10,623.60"
09-01-2018,"10,637.00"
10-01-2018,"10,632.20"
11-01-2018,"10,651.20"
12-01-2018,"10,681.25"
15-01-2018,"10,741.55"
16-01-2018,"10,700.45"
17-01-2018,"10,788.55"
18-01-2018,"10,817.00"
19-01-2018,"10,894.70"
22-01-2018,"10,966.20"
23-01-2018,"11,083.70"
24-01-2018,"11,086.00"
25-01-2018,"11,069.65"
29-01-2018,"11,130.40"
30-01-2018,"11,049.65"
31-01-2018,"11,027.70"
01-02-2018,"11,016.90"
02-02-2018,"10,760.60"
05-02-2018,"10,666.55"
06-02-2018,"10,498.25"
07-02-2018,"10,476.70"
08-02-2018,"10,576.85"
09-02-2018,"10,454.95"
12-02-2018,"10,539.75"
14-02-2018,"10,500.90"
15-02-2018,"10,545.50"
16-02-2018,"10,452.30"
19-02-2018,"10,378.40"
20-02-2018,"10,360.40"
21-02-2018,"10,397.45"
22-02-2018,"10,382.70"
23-02-2018,"10,491.05"
26-02-2018,"10,582.60"
27-02-2018,"10,554.30"
28-02-2018,"10,492.85"
01-03-2018,"10,458.35"
05-03-2018,"10,358.85"
06-03-2018,"10,249.25"
07-03-2018,"10,154.20"
08-03-2018,"10,242.65"
09-03-2018,"10,226.85"
12-03-2018,"10,421.40"
13-03-2018,"10,426.85"
14-03-2018,"10,410.90"
15-03-2018,"10,360.15"
16-03-2018,"10,195.15"
19-03-2018,"10,094.25"
20-03-2018,"10,124.35"
21-03-2018,"10,155.25"
22-03-2018,"10,114.75"
23-03-2018,"9,998.05"
26-03-2018,"10,130.65"
27-03-2018,"10,184.15"
28-03-2018,"10,113.70"
02-04-2018,"10,211.80"
03-04-2018,"10,245.00"
04-04-2018,"10,128.40"
05-04-2018,"10,325.15"
06-04-2018,"10,331.60"
09-04-2018,"10,379.35"
10-04-2018,"10,402.25"
11-04-2018,"10,417.15"
12-04-2018,"10,458.65"
13-04-2018,"10,480.60"
16-04-2018,"10,528.35"
17-04-2018,"10,548.70"
18-04-2018,"10,526.20"
19-04-2018,"10,565.30"
20-04-2018,"10,564.05"
23-04-2018,"10,584.70"
24-04-2018,"10,614.35"
25-04-2018,"10,570.55"
26-04-2018,"10,617.80"
27-04-2018,"10,692.30"
30-04-2018,"10,739.35"
02-05-2018,"10,718.05"
03-05-2018,"10,679.65"
04-05-2018,"10,618.25"
07-05-2018,"10,715.50"
08-05-2018,"10,717.80"
09-05-2018,"10,741.70"
10-05-2018,"10,716.55"
11-05-2018,"10,806.50"
14-05-2018,"10,806.60"
15-05-2018,"10,801.85"
16-05-2018,"10,741.10"
17-05-2018,"10,682.70"
18-05-2018,"10,596.40"
21-05-2018,"10,516.70"
22-05-2018,"10,536.70"
23-05-2018,"10,430.35"
24-05-2018,"10,513.85"
25-05-2018,"10,605.15"
28-05-2018,"10,688.65"
29-05-2018,"10,633.30"
30-05-2018,"10,614.35"
31-05-2018,"10,736.15"
01-06-2018,"10,696.20"
04-06-2018,"10,628.50"
05-06-2018,"10,593.15"
06-06-2018,"10,684.65"
07-06-2018,"10,768.35"
08-06-2018,"10,767.65"
11-06-2018,"10,786.95"
12-06-2018,"10,842.85"
13-06-2018,"10,856.70"
14-06-2018,"10,808.05"
15-06-2018,"10,817.70"
18-06-2018,"10,799.85"
19-06-2018,"10,710.45"
20-06-2018,"10,772.05"
21-06-2018,"10,741.10"
22-06-2018,"10,821.85"
25-06-2018,"10,762.45"
26-06-2018,"10,769.15"
27-06-2018,"10,671.40"
28-06-2018,"10,589.10"
29-06-2018,"10,714.30"
02-07-2018,"10,657.30"
03-07-2018,"10,699.90"
04-07-2018,"10,769.90"
05-07-2018,"10,749.75"
06-07-2018,"10,772.65"
09-07-2018,"10,852.90"
10-07-2018,"10,947.25"
11-07-2018,"10,948.30"
12-07-2018,"11,023.20"
13-07-2018,"11,018.90"
16-07-2018,"10,936.85"
17-07-2018,"11,008.05"
18-07-2018,"10,980.45"
19-07-2018,"10,957.10"
20-07-2018,"11,010.20"
23-07-2018,"11,084.75"
24-07-2018,"11,134.30"
25-07-2018,"11,132.00"
26-07-2018,"11,167.30"
27-07-2018,"11,278.35"
30-07-2018,"11,319.55"
31-07-2018,"11,356.50"
01-08-2018,"11,346.20"
02-08-2018,"11,244.70"
03-08-2018,"11,360.80"
06-08-2018,"11,387.10"
07-08-2018,"11,389.45"
08-08-2018,"11,450.00"
09-08-2018,"11,470.70"
10-08-2018,"11,429.50"
13-08-2018,"11,355.75"
14-08-2018,"11,435.10"
16-08-2018,"11,385.05"
17-08-2018,"11,470.75"
20-08-2018,"11,551.75"
21-08-2018,"11,570.90"
23-08-2018,"11,582.75"
24-08-2018,"11,557.10"
27-08-2018,"11,691.95"
28-08-2018,"11,738.50"
29-08-2018,"11,691.90"
30-08-2018,"11,676.80"
31-08-2018,"11,680.50"
03-09-2018,"11,582.35"
04-09-2018,"11,520.30"
05-09-2018,"11,476.95"
06-09-2018,"11,536.90"
07-09-2018,"11,589.10"
10-09-2018,"11,438.10"
11-09-2018,"11,287.50"
12-09-2018,"11,369.90"
14-09-2018,"11,515.20"
17-09-2018,"11,377.75"
18-09-2018,"11,278.90"
19-09-2018,"11,234.35"
21-09-2018,"11,143.10"
24-09-2018,"10,967.40"
